temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),fluence_n_cm2,flux_n_cm2_sec
290.0,0.02,0.87,1.65,0.006,0.15,0.34,16.0,9.0,1e+16,1000000000.0
290.0,0.01,0.87,1.53,0.003,0.17,0.14,16.0,9.0,1e+16,1000000000.0
290.0,0.01,0.87,1.66,0.006,0.17,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.01,0.84,1.6,0.002,0.16,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.42,0.84,1.6,0.002,0.17,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,16.0,9.0,1e+16,1000000000.0
290.0,0.22,0.85,1.64,0.006,0.16,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,16.0,9.0,1e+16,1000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,16.0,9.0,1e+16,1000000000.0
290.0,0.0,1.7,1.55,0.047,0.17,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.01,0.86,0.01,0.004,0.14,0.13,16.0,9.0,1e+16,1000000000.0
290.0,0.01,0.86,0.85,0.003,0.15,0.15,16.0,9.0,1e+16,1000000000.0
290.0,0.28,0.63,1.59,0.011,0.51,0.09,16.0,9.0,1e+16,1000000000.0
290.0,0.35,0.6,1.3,0.005,0.17,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.4,0.6,1.36,0.006,0.51,0.12,16.0,9.0,1e+16,1000000000.0
290.0,0.14,0.19,1.06,0.016,0.27,0.13,16.0,9.0,1e+16,1000000000.0
290.0,0.195,0.597,1.327,0.005,0.229,0.215,16.0,9.0,1e+16,1000000000.0
290.0,0.03,0.9,0.937,0.004,0.324,0.139,16.0,9.0,1e+16,1000000000.0
290.0,0.22,0.07,1.37,0.014,0.29,0.13,16.0,9.0,1e+16,1000000000.0
290.0,0.14,0.67,1.55,0.009,0.2,0.23,16.0,9.0,1e+16,1000000000.0
290.0,0.14,0.82,1.4,0.019,0.25,0.18,16.0,9.0,1e+16,1000000000.0
290.0,0.06,0.75,0.79,0.01,0.28,0.2,16.0,9.0,1e+16,1000000000.0
290.0,0.218,0.724,1.37,0.016,0.2,0.12,16.0,9.0,1e+16,1000000000.0
290.0,0.4,0.0,1.37,0.005,0.22,0.14,16.0,9.0,1e+16,1000000000.0
290.0,0.4,0.179833333,1.35,0.005,0.22,0.140666667,16.0,9.0,1e+16,1000000000.0
290.0,0.41,0.86,1.44,0.005,0.23,0.14,16.0,9.0,1e+16,1000000000.0
290.0,0.38,1.25,1.38,0.005,0.23,0.19,16.0,9.0,1e+16,1000000000.0
290.0,0.000131579,0.74,1.37,0.005,0.22,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.11,0.74,1.39,0.005,0.24,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,16.0,9.0,1e+16,1000000000.0
290.0,0.411935484,0.80983871,1.34,0.005,0.13,0.159032258,16.0,9.0,1e+16,1000000000.0
290.0,0.8,0.81,1.13,0.005,0.13,0.13,16.0,9.0,1e+16,1000000000.0
290.0,0.41,0.86,1.44,0.005,0.23,0.14,16.0,9.0,1e+16,1000000000.0
290.0,0.36,0.78,1.418,0.013,0.18,0.176,16.0,9.0,1e+16,1000000000.0
290.0,0.27,0.57,1.61,0.017,0.62,0.08,16.0,9.0,1e+16,1000000000.0
290.0,0.192857143,1.15,1.338571429,0.01,0.204285714,0.122857143,16.0,9.0,1e+16,1000000000.0
290.0,0.24,0.54,1.7,0.014,0.56,0.09,16.0,9.0,1e+16,1000000000.0
290.0,0.24,0.56,1.68,0.014,0.55,0.09,16.0,9.0,1e+16,1000000000.0
290.0,0.06,0.3,0.26,0.005,0.21,0.21,16.0,9.0,1e+16,1000000000.0
290.0,0.06,1.66,0.26,0.008,0.2,0.23,16.0,9.0,1e+16,1000000000.0
290.0,0.06,1.68,1.5,0.006,0.21,0.29,16.0,9.0,1e+16,1000000000.0
290.0,0.154,0.85,1.41,0.003,0.3522,0.06,16.0,9.0,1e+16,1000000000.0
290.0,0.06,0.23,1.5,0.007,0.21,0.27,16.0,9.0,1e+16,1000000000.0
290.0,0.04,0.7,1.46,0.004,0.21,0.21,16.0,9.0,1e+16,1000000000.0
290.0,0.24,1.71,1.21,0.008,0.6,0.04,16.0,9.0,1e+16,1000000000.0
290.0,0.04,1.65,1.43,0.011,0.5,0.06,16.0,9.0,1e+16,1000000000.0
290.0,0.56,1.66,1.36,0.01,0.38,0.04,16.0,9.0,1e+16,1000000000.0
290.0,0.29,0.6,1.44,0.014,0.5,0.098,16.0,9.0,1e+16,1000000000.0
290.0,0.04,0.95,1.41,0.009,0.45,0.085,16.0,9.0,1e+16,1000000000.0
290.0,0.23,0.6,1.61,0.016,0.59,0.08,16.0,9.0,1e+16,1000000000.0
290.0,0.3,0.69,1.65,0.016,0.63,0.1,16.0,9.0,1e+16,1000000000.0
290.0,0.22,0.6,1.45,0.015,0.48,0.08,16.0,9.0,1e+16,1000000000.0
290.0,0.31,0.6,1.56,0.017,0.45,0.1,16.0,9.0,1e+16,1000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,16.0,9.0,1e+16,1000000000.0
290.0,0.28,0.69,1.63,0.018,0.54,0.09,16.0,9.0,1e+16,1000000000.0
290.0,0.06,0.62,1.3,0.009,0.37,0.08,16.0,9.0,1e+16,1000000000.0
290.0,0.23,0.6,1.61,0.02,0.59,0.08,16.0,10.0,1e+16,10000000000.0
290.0,0.3,0.69,1.65,0.016,0.63,0.1,16.0,10.0,1e+16,10000000000.0
290.0,0.22,0.6,1.45,0.015,0.48,0.08,16.0,10.0,1e+16,10000000000.0
290.0,0.18,0.61,1.27,0.009,0.5,0.08,16.0,10.0,1e+16,10000000000.0
290.0,0.31,0.6,1.56,0.005,0.45,0.1,16.0,10.0,1e+16,10000000000.0
290.0,0.14,0.2,1.2,0.015,0.28,0.21,16.0,10.0,1e+16,10000000000.0
290.0,0.058695652,0.8,1.275652174,0.005434783,0.020869565,0.008695652,16.0,10.0,1e+16,10000000000.0
290.0,0.05,0.56,1.32,0.01,0.24,0.24,16.0,10.0,1e+16,10000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,16.0,10.0,1e+16,10000000000.0
290.0,0.28,0.69,1.63,0.018,0.54,0.09,16.0,10.0,1e+16,10000000000.0
290.0,0.06,0.62,1.3,0.009,0.37,0.08,16.0,10.0,1e+16,10000000000.0
290.0,0.34,0.85,1.64,0.006,0.18,0.15,16.0,10.0,1e+16,10000000000.0
290.0,0.22,0.82,1.58,0.004,0.25,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.22,1.59,1.54,0.004,0.25,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.42,0.85,1.63,0.005,0.16,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.43,1.69,1.63,0.006,0.16,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.42,0.84,0.84,0.002,0.14,0.14,16.0,10.0,1e+16,10000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,16.0,10.0,1e+16,10000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,16.0,10.0,1e+16,10000000000.0
290.0,0.0,1.7,1.55,0.047,0.17,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.86,0.85,0.003,0.15,0.15,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.01,1.67,0.003,0.15,0.13,16.0,10.0,1e+16,10000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.34,0.85,1.64,0.006,0.18,0.15,16.0,10.0,1e+16,10000000000.0
290.0,0.86,0.84,1.65,0.006,0.17,0.15,16.0,10.0,1e+16,10000000000.0
290.0,0.11,0.83,1.61,0.004,0.16,0.15,16.0,10.0,1e+16,10000000000.0
290.0,0.11,0.83,1.62,0.04,0.17,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.22,0.02,1.59,0.002,0.15,0.14,16.0,10.0,1e+16,10000000000.0
290.0,0.22,0.82,1.58,0.004,0.25,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.22,1.59,1.54,0.004,0.25,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.43,0.02,1.7,0.002,0.15,0.14,16.0,10.0,1e+16,10000000000.0
290.0,0.42,0.85,1.63,0.005,0.16,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.01,1.65,0.041,0.16,0.14,16.0,10.0,1e+16,10000000000.0
290.0,0.43,1.69,1.63,0.006,0.16,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.42,0.84,0.01,0.002,0.14,0.14,16.0,10.0,1e+16,10000000000.0
290.0,0.42,0.84,0.84,0.002,0.14,0.14,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.83,1.62,0.002,0.15,0.26,16.0,10.0,1e+16,10000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.87,1.53,0.003,0.17,0.14,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.87,1.66,0.006,0.17,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.84,1.6,0.002,0.16,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.42,0.84,1.6,0.002,0.17,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.21,0.02,1.68,0.002,0.16,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,16.0,10.0,1e+16,10000000000.0
290.0,0.22,0.85,1.64,0.006,0.16,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,16.0,10.0,1e+16,10000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,16.0,10.0,1e+16,10000000000.0
290.0,0.0,1.7,1.55,0.047,0.17,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.86,0.01,0.004,0.14,0.13,16.0,10.0,1e+16,10000000000.0
290.0,0.01,0.86,0.85,0.003,0.15,0.15,16.0,10.0,1e+16,10000000000.0
290.0,0.28,0.63,1.59,0.011,0.51,0.09,16.0,10.0,1e+16,10000000000.0
290.0,0.35,0.6,1.3,0.005,0.17,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.4,0.6,1.36,0.006,0.51,0.12,16.0,10.0,1e+16,10000000000.0
290.0,0.14,0.19,1.06,0.016,0.27,0.13,16.0,10.0,1e+16,10000000000.0
290.0,0.195,0.597,1.327,0.005,0.229,0.215,16.0,10.0,1e+16,10000000000.0
290.0,0.03,0.9,0.937,0.004,0.324,0.139,16.0,10.0,1e+16,10000000000.0
290.0,0.22,0.07,1.37,0.014,0.29,0.13,16.0,10.0,1e+16,10000000000.0
290.0,0.14,0.67,1.55,0.009,0.2,0.23,16.0,10.0,1e+16,10000000000.0
290.0,0.14,0.82,1.4,0.019,0.25,0.18,16.0,10.0,1e+16,10000000000.0
290.0,0.06,0.75,0.79,0.01,0.28,0.2,16.0,10.0,1e+16,10000000000.0
290.0,0.218,0.724,1.37,0.016,0.2,0.12,16.0,10.0,1e+16,10000000000.0
290.0,0.4,0.0,1.37,0.005,0.22,0.14,16.0,10.0,1e+16,10000000000.0
290.0,0.4,0.179833333,1.35,0.005,0.22,0.140666667,16.0,10.0,1e+16,10000000000.0
290.0,0.41,0.86,1.44,0.005,0.23,0.14,16.0,10.0,1e+16,10000000000.0
290.0,0.38,1.25,1.38,0.005,0.23,0.19,16.0,10.0,1e+16,10000000000.0
290.0,0.000131579,0.74,1.37,0.005,0.22,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.11,0.74,1.39,0.005,0.24,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.2,0.74,1.37,0.005,0.24,0.16,16.0,10.0,1e+16,10000000000.0
290.0,0.411935484,0.80983871,1.34,0.005,0.13,0.159032258,16.0,10.0,1e+16,10000000000.0
290.0,0.8,0.81,1.13,0.005,0.13,0.13,16.0,10.0,1e+16,10000000000.0
290.0,0.41,0.86,1.44,0.005,0.23,0.14,16.0,10.0,1e+16,10000000000.0
290.0,0.36,0.78,1.418,0.013,0.18,0.176,16.0,10.0,1e+16,10000000000.0
290.0,0.27,0.57,1.61,0.017,0.62,0.08,16.0,10.0,1e+16,10000000000.0
290.0,0.192857143,1.15,1.338571429,0.01,0.204285714,0.122857143,16.0,10.0,1e+16,10000000000.0
290.0,0.24,0.54,1.7,0.014,0.56,0.09,16.0,10.0,1e+16,10000000000.0
290.0,0.24,0.56,1.68,0.014,0.55,0.09,16.0,10.0,1e+16,10000000000.0
290.0,0.06,0.3,0.26,0.005,0.21,0.21,16.0,10.0,1e+16,10000000000.0
290.0,0.06,1.66,0.26,0.008,0.2,0.23,16.0,10.0,1e+16,10000000000.0
290.0,0.06,1.68,1.5,0.006,0.21,0.29,16.0,10.0,1e+16,10000000000.0
290.0,0.154,0.85,1.41,0.003,0.3522,0.06,16.0,10.0,1e+16,10000000000.0
290.0,0.06,0.23,1.5,0.007,0.21,0.27,16.0,10.0,1e+16,10000000000.0
290.0,0.04,0.7,1.46,0.004,0.21,0.21,16.0,10.0,1e+16,10000000000.0
290.0,0.24,1.71,1.21,0.008,0.6,0.04,16.0,10.0,1e+16,10000000000.0
290.0,0.04,1.65,1.43,0.011,0.5,0.06,16.0,10.0,1e+16,10000000000.0
290.0,0.56,1.66,1.36,0.01,0.38,0.04,16.0,10.0,1e+16,10000000000.0
290.0,0.29,0.6,1.44,0.014,0.5,0.098,16.0,10.0,1e+16,10000000000.0
290.0,0.04,0.95,1.41,0.009,0.45,0.085,16.0,10.0,1e+16,10000000000.0
290.0,0.23,0.6,1.61,0.016,0.59,0.08,16.0,10.0,1e+16,10000000000.0
290.0,0.3,0.69,1.65,0.016,0.63,0.1,16.0,10.0,1e+16,10000000000.0
290.0,0.22,0.6,1.45,0.015,0.48,0.08,16.0,10.0,1e+16,10000000000.0
290.0,0.31,0.6,1.56,0.017,0.45,0.1,16.0,10.0,1e+16,10000000000.0
290.0,0.21,0.63,1.69,0.014,0.45,0.08,16.0,10.0,1e+16,10000000000.0
290.0,0.28,0.69,1.63,0.018,0.54,0.09,16.0,10.0,1e+16,10000000000.0
290.0,0.06,0.62,1.3,0.009,0.37,0.08,16.0,10.0,1e+16,10000000000.0
290.0,0.23,0.6,1.61,0.02,0.59,0.08,16.0,11.0,1e+16,100000000000.0
290.0,0.3,0.69,1.65,0.016,0.63,0.1,16.0,11.0,1e+16,100000000000.0
